OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1971-073B","SL-12 R/B(2)","5449","CIS","","","","","","0","1971-09-02","SELENOCENTRIC ORBIT (MOON)"
"1970-067D","SCOUT A DEB","5447","US","108.83","89.83","1409","936","SMALL","0","1970-08-27",""
"1970-025LE","THORAD AGENA D DEB","5446","US","105.28","100.40","1073","943","SMALL","0","1970-04-08",""
"1967-114E","DELTA 1 DEB","5443","US","114.58","101.33","1485","1388","SMALL","0","1967-11-10",""
"1971-071B","SCOUT B-1 R/B","5438","US","98.80","50.15","777","625","MEDIUM","0","1971-08-16",""
"1971-071A","EOLE 1 (CAS-A)","5435","FR","98.97","50.14","788","631","LARGE","0","1971-08-16",""
"1969-082HW","THORAD AGENA D DEB","5430","US","101.67","70.11","885","791","SMALL","0","1969-09-30",""
"1971-069C","COSMOS 434 DEB","5426","CIS","97.93","49.54","714","605","SMALL","0","1971-08-12",""
"1970-025LA","THORAD AGENA D DEB","5422","US","101.39","100.05","902","748","SMALL","0","1970-04-08",""
"1971-015BN","COSMOS 397 DEB *","5416","CIS","104.74","65.79","1029","936","SMALL","0","1971-02-25",""
"1971-015BL","COSMOS 397 DEB *","5414","CIS","102.72","66.77","953","822","SMALL","0","1971-02-25",""
"1971-067E","RIGIDSPHERE 2 (LCS 4)","5398","US","100.44","87.62","826","733","MEDIUM","0","1971-08-07",""
"1971-067B","OV1-21 R/B","5397","US","101.59","87.63","894","774","LARGE","0","1971-08-07",""
"1971-067K","OV1-20/OV1-21 AKM","5395","US","100.21","87.62","810","726","LARGE","0","1971-08-07",""
"1970-025KX","THORAD AGENA D DEB","5392","US","102.65","100.02","920","848","SMALL","0","1970-04-08",""
"1970-025KV","THORAD AGENA D DEB","5390","US","104.27","100.07","998","922","SMALL","0","1970-04-08",""
"1970-025KU","THORAD AGENA D DEB","5389","US","109.86","99.83","1375","1065","SMALL","0","1970-04-08",""
"1970-025KT","THORAD AGENA D DEB","5388","US","107.86","99.72","1232","1023","SMALL","0","1970-04-08",""
"1970-025KS","THORAD AGENA D DEB *","5387","US","119.31","101.04","2175","1125","SMALL","0","1970-04-08",""
"1971-067N","OV1-20/OV1-21 DEB","5384","US","101.15","87.63","872","754","MEDIUM","0","1971-08-07",""
"1971-063D","APOLLO 15 (IRW PL)","5377","US","","","","","SMALL","0","1971-07-26","SELENOCENTRIC ORBIT (MOON)"
"1966-025G","OV1-5 DEB","5361","US","101.17","144.62","838","790","SMALL","0","1966-03-30",""
"1971-024C","THOR DELTA 1 DEB","5360","US","113.58","88.29","1422","1359","SMALL","0","1971-04-01",""
"1970-025KQ","THORAD AGENA D DEB","5359","US","105.12","100.03","1003","997","SMALL","0","1970-04-08",""
"1970-086D","SL-8 DEB","5358","CIS","95.86","74.02","562","558","SMALL","0","1970-10-16",""
"1970-025KN","THORAD AGENA D DEB","5349","US","103.00","99.84","954","847","SMALL","0","1970-04-08",""
"1970-025KL","THORAD AGENA D DEB","5347","US","104.12","99.96","987","919","SMALL","0","1970-04-08",""
"1970-089BS","COSMOS 374 DEB","5337","CIS","111.41","62.93","1954","629","SMALL","0","1970-10-23",""
"1968-097CJ","COSMOS 252 DEB *","5322","CIS","109.77","61.29","1784","648","SMALL","0","1968-11-01",""
"1971-035D","SL-8 DEB","5301","CIS","98.18","74.03","679","664","SMALL","0","1971-04-23",""
"1971-035C","SL-8 DEB","5300","CIS","96.16","74.02","579","570","SMALL","0","1971-04-23",""
"1971-015BF","COSMOS 397 DEB","5280","CIS","108.06","65.66","1725","549","SMALL","0","1971-02-25",""
"1971-015BE","COSMOS 397 DEB","5277","CIS","110.93","65.73","1974","564","SMALL","0","1971-02-25",""
"1971-015BB","COSMOS 397 DEB","5272","CIS","107.99","65.56","1712","556","SMALL","0","1971-02-25",""
"1971-051B","ATLAS CENTAUR R/B","5267","US","","","","","","0","1971-05-30","HELIOCENTRIC ORBIT (SUN)"
"1965-065Q","THOR ABLESTAR DEB","5265","US","107.35","90.13","1132","1075","SMALL","0","1965-08-13",""
"1971-051A","MARINER 9 (MARS)","5261","US","","","","","","0","1971-05-30","MARS ORBIT"
"1971-049A","MARS 3","5252","CIS","","","","","","0","1971-05-28","MARS ORBIT"
"1970-089BF","COSMOS 374 DEB","5240","CIS","112.73","62.88","2007","697","SMALL","0","1970-10-23",""
"1971-046B","SL-8 R/B","5239","CIS","104.82","74.02","993","978","LARGE","0","1971-05-22",""
"1971-046A","COSMOS 422","5238","CIS","104.95","74.02","1004","981","LARGE","0","1971-05-22",""
"1971-045A","MARS 2","5234","CIS","","","","","","0","1971-05-19","MARS ORBIT"
"1970-102D","SL-8 DEB","5225","CIS","103.60","74.03","942","915","SMALL","0","1970-12-02",""
"1971-015AW","COSMOS 397 DEB","5222","CIS","106.88","65.73","1619","546","SMALL","0","1971-02-25",""
"1970-025KG","THORAD AGENA D DEB","5220","US","111.66","99.82","1606","1000","SMALL","0","1970-04-08",""
"1971-041J","SL-8 R/B","5218","CIS","116.87","74.03","1593","1487","LARGE","0","1971-05-07",""
"1971-041H","COSMOS 418","5217","CIS","114.78","74.01","1493","1398","MEDIUM","0","1971-05-07",""
"1971-041G","COSMOS 417","5216","CIS","114.16","74.02","1492","1342","MEDIUM","0","1971-05-07",""
"1971-041F","COSMOS 416","5215","CIS","114.47","74.01","1491","1371","MEDIUM","0","1971-05-07",""
"1971-041E","COSMOS 415","5214","CIS","115.44","74.01","1501","1450","MEDIUM","0","1971-05-07",""
"1971-041D","COSMOS 414","5213","CIS","115.10","74.01","1493","1427","MEDIUM","0","1971-05-07",""
"1971-041C","COSMOS 413","5212","CIS","115.77","74.02","1507","1474","MEDIUM","0","1971-05-07",""
"1971-041B","COSMOS 412","5211","CIS","116.14","74.01","1535","1480","MEDIUM","0","1971-05-07",""
"1971-041A","COSMOS 411","5210","CIS","113.84","74.02","1489","1316","MEDIUM","0","1971-05-07",""
"1971-039B","TITAN 3C TRANSTAGE R/B","5205","US","","","","","","0","1971-05-05","NO ELEMENTS AVAILABLE"
"1971-039A","OPS 3811","5204","US","","","","","","0","1971-05-05","NO ELEMENTS AVAILABLE"
"1970-025KE","THORAD AGENA D DEB","5203","US","109.47","99.81","1370","1034","SMALL","0","1970-04-08",""
"1971-015AT","COSMOS 397 DEB","5197","CIS","107.95","65.54","1705","559","SMALL","0","1971-02-25",""
"1971-015AP","COSMOS 397 DEB","5192","CIS","100.41","65.56","1034","522","SMALL","0","1971-02-25",""
"1970-089BA","COSMOS 374 DEB *","5189","CIS","98.16","62.58","891","450","SMALL","0","1970-10-23",""
"1970-089AZ","COSMOS 374 DEB","5188","CIS","114.36","64.00","2099","754","SMALL","0","1970-10-23",""
"1971-015AM","COSMOS 397 DEB","5187","CIS","105.91","65.65","1524","550","SMALL","0","1971-02-25",""
"1970-025KB","THORAD AGENA D DEB","5185","US","103.89","99.61","995","890","SMALL","0","1970-04-08",""
"1970-025JZ","THORAD AGENA D DEB","5183","US","104.68","100.08","1004","955","SMALL","0","1970-04-08",""
"1971-038B","SL-8 R/B","5181","CIS","109.04","74.00","1224","1141","LARGE","0","1971-04-28",""
"1971-038A","COSMOS 409","5180","CIS","109.28","74.00","1210","1176","LARGE","0","1971-04-28",""
"1971-035B","SL-8 R/B","5175","CIS","100.15","74.05","786","745","LARGE","0","1971-04-23",""
"1971-035A","COSMOS 407","5174","CIS","100.47","74.05","795","767","LARGE","0","1971-04-23",""
"1970-025JY","THORAD AGENA D DEB","5165","US","96.55","99.70","602","585","SMALL","0","1970-04-08",""
"1971-015AK","COSMOS 397 DEB","5156","CIS","106.40","65.69","1583","537","SMALL","0","1971-02-25",""
"1971-015AJ","COSMOS 397 DEB","5155","CIS","101.87","65.35","1181","514","SMALL","0","1971-02-25",""
"1970-025JX","THORAD AGENA D DEB","5154","US","99.45","99.84","739","726","SMALL","0","1970-04-08",""
"1970-025JW","THORAD AGENA D DEB","5153","US","106.21","100.15","1077","1026","SMALL","0","1970-04-08",""
"1970-025JU","THORAD AGENA D DEB","5151","US","105.66","100.01","1028","1023","SMALL","0","1970-04-08",""
"1970-025JT","THORAD AGENA D DEB","5150","US","103.87","99.52","1009","874","SMALL","0","1970-04-08",""
"1970-025JS","THORAD AGENA D DEB","5149","US","101.75","99.61","886","796","SMALL","0","1970-04-08",""
"1970-025JQ","THORAD AGENA D DEB","5146","US","105.73","99.89","1060","997","SMALL","0","1970-04-08",""
"1971-015AG","COSMOS 397 DEB","5144","CIS","104.08","65.72","1361","542","SMALL","0","1971-02-25",""
"1970-025JN","THORAD AGENA D DEB","5129","US","106.81","99.30","1232","925","SMALL","0","1970-04-08",""
"1971-011B","M-4S R/B","5126","JPN","104.65","29.68","987","969","MEDIUM","0","1971-02-16",""
"1971-028B","SL-3 R/B","5118","CIS","95.12","81.25","559","491","LARGE","0","1971-04-07",""
"1971-028A","COSMOS 405","5117","CIS","93.90","81.26","472","458","LARGE","0","1971-04-07",""
"1971-024B","THOR DELTA 1 R/B","5106","US","113.49","88.16","1420","1354","MEDIUM","0","1971-04-01",""
"1971-025A","COSMOS 402","5105","CIS","104.88","64.98","1026","951","LARGE","0","1971-04-01",""
"1971-024A","ISIS 2","5104","CA","113.58","88.16","1424","1358","LARGE","0","1971-04-01",""
"1971-015AC","COSMOS 397 DEB","5103","CIS","98.42","65.74","863","503","SMALL","0","1971-02-25",""
"1971-015X","COSMOS 397 DEB","5098","CIS","107.73","65.84","1688","555","SMALL","0","1971-02-25",""
"1971-015W","COSMOS 397 DEB","5097","CIS","108.50","65.74","1756","559","SMALL","0","1971-02-25",""
"1971-015U","COSMOS 397 DEB","5094","CIS","103.13","65.69","1291","523","SMALL","0","1971-02-25",""
"1971-015S","COSMOS 397 DEB","5091","CIS","104.12","65.72","1364","543","MEDIUM","0","1971-02-25",""
"1971-015Q","COSMOS 397 DEB","5088","CIS","109.04","65.71","1808","556","MEDIUM","0","1971-02-25",""
"1970-089AP","COSMOS 374 DEB","5076","CIS","112.13","62.81","2084","565","SMALL","0","1970-10-23",""
"1970-025JM","THORAD AGENA D DEB","5067","US","105.63","99.97","1029","1019","SMALL","0","1970-04-08",""
"1970-025JL","THORAD AGENA D DEB","5066","US","103.04","99.86","952","854","SMALL","0","1970-04-08",""
"1970-025JH","THORAD AGENA D DEB","5063","US","100.49","99.86","793","771","SMALL","0","1970-04-08",""
"1970-025JF","THORAD AGENA D DEB","5061","US","94.39","99.67","491","487","SMALL","0","1970-04-08",""
"1970-025JE","THORAD AGENA D DEB","5060","US","101.90","100.04","959","738","SMALL","0","1970-04-08",""
"1971-021B","TITAN 34B AGENA D R/B","5054","US","","","","","","0","1971-03-21","NO ELEMENTS AVAILABLE"
"1971-021A","OPS 4788","5053","US","","","","","","0","1971-03-21","NO ELEMENTS AVAILABLE"
"1971-020C","SL-8 DEB","5052","CIS","104.85","65.82","999","976","MEDIUM","0","1971-03-18",""
"1971-020B","SL-8 R/B","5051","CIS","104.66","65.81","1018","940","LARGE","0","1971-03-18",""
"1971-020A","COSMOS 400","5050","CIS","104.95","65.82","1003","981","LARGE","0","1971-03-18",""
"1971-015P","COSMOS 397 DEB","5042","CIS","105.85","65.62","1537","531","SMALL","0","1971-02-25",""
"1970-067C","SCOUT A DEB","5036","US","101.42","89.86","846","806","SMALL","0","1970-08-27",""
"1970-089Z","COSMOS 374 DEB *","5028","CIS","109.82","63.27","1776","661","SMALL","0","1970-10-23",""
"1970-025JA","THORAD AGENA D DEB","5026","US","105.01","100.25","1022","969","SMALL","0","1970-04-08",""
"1970-025HZ","THORAD AGENA D DEB","5025","US","106.71","100.11","1108","1041","SMALL","0","1970-04-08",""
"1970-025HY","THORAD AGENA D DEB","5024","US","101.66","99.82","903","771","SMALL","0","1970-04-08",""
"1970-089W","COSMOS 374 DEB","5020","CIS","107.43","62.94","1638","577","SMALL","0","1970-10-23",""
"1971-015N","COSMOS 397 DEB","5019","CIS","103.30","65.69","1294","536","SMALL","0","1971-02-25",""
"1971-015M","COSMOS 397 DEB","5018","CIS","112.54","65.71","2114","572","MEDIUM","0","1971-02-25",""
"1971-015L","COSMOS 397 DEB","5017","CIS","107.83","65.71","1694","559","MEDIUM","0","1971-02-25",""
"1971-015K","COSMOS 397 DEB","5016","CIS","106.84","65.82","1612","549","SMALL","0","1971-02-25",""
"1971-015J","COSMOS 397 DEB","5015","CIS","106.56","65.71","1593","541","MEDIUM","0","1971-02-25",""
"1971-015H","COSMOS 397 DEB","5014","CIS","105.54","65.59","1503","536","SMALL","0","1971-02-25",""
"1971-015G","COSMOS 397 DEB","5013","CIS","109.99","65.79","1890","562","SMALL","0","1971-02-25",""
"1971-015F","COSMOS 397 DEB","5012","CIS","103.11","65.75","1293","518","SMALL","0","1971-02-25",""
"1971-015E","COSMOS 397 DEB","5011","CIS","103.11","65.67","1273","538","SMALL","0","1971-02-25",""
"1971-015D","COSMOS 397 DEB","5010","CIS","106.60","65.85","1592","546","SMALL","0","1971-02-25",""
"1970-025HW","THORAD AGENA D DEB","5000","US","113.56","99.80","1774","1005","SMALL","0","1970-04-08",""
"1970-025HU","THORAD AGENA D DEB","4998","US","106.45","99.89","1069","1055","SMALL","0","1970-04-08",""
"1970-025HT","THORAD AGENA D DEB","4997","US","103.29","99.96","949","880","SMALL","0","1970-04-08",""
"1970-025HS","THORAD AGENA D DEB","4996","US","103.15","100.37","967","848","SMALL","0","1970-04-08",""
"1970-025HP","THORAD AGENA D DEB","4993","US","103.11","100.18","974","837","SMALL","0","1970-04-08",""
"1970-025HN","THORAD AGENA D DEB","4992","US","105.89","99.95","1047","1025","SMALL","0","1970-04-08",""
"1970-025HM","THORAD AGENA D DEB","4991","US","106.40","99.98","1075","1045","SMALL","0","1970-04-08",""
"1970-025HL","THORAD AGENA D DEB","4990","US","103.32","100.05","960","871","SMALL","0","1970-04-08",""
"1970-025HK","THORAD AGENA D DEB","4989","US","105.57","99.74","1119","923","SMALL","0","1970-04-08",""
"1970-025HJ","THORAD AGENA D DEB","4988","US","105.55","99.95","1033","1008","SMALL","0","1970-04-08",""
"1970-025HH","THORAD AGENA D DEB","4987","US","106.78","99.45","1107","1048","SMALL","0","1970-04-08",""
"1970-025HG","THORAD AGENA D DEB","4986","US","107.27","99.97","1141","1060","SMALL","0","1970-04-08",""
"1970-025HC","THORAD AGENA D DEB","4982","US","107.46","99.81","1169","1050","SMALL","0","1970-04-08",""
"1970-025HA","THORAD AGENA D DEB","4980","US","105.85","99.59","1040","1029","SMALL","0","1970-04-08",""
"1970-025GZ","THORAD AGENA D DEB","4979","US","105.96","99.98","1048","1030","SMALL","0","1970-04-08",""
"1970-025GX","THORAD AGENA D DEB","4977","US","106.51","100.12","1080","1050","SMALL","0","1970-04-08",""
"1970-025GT","THORAD AGENA D DEB","4973","US","102.95","100.03","960","836","SMALL","0","1970-04-08",""
"1970-025GR","THORAD AGENA D DEB","4971","US","112.20","99.90","1593","1063","SMALL","0","1970-04-08",""
"1970-025GQ","THORAD AGENA D DEB","4970","US","106.07","99.75","1072","1017","SMALL","0","1970-04-08",""
"1970-025GN","THORAD AGENA D DEB","4968","US","105.78","100.12","1045","1016","SMALL","0","1970-04-08",""
"1971-015A","COSMOS 397","4964","CIS","113.01","65.73","2155","575","LARGE","0","1971-02-25",""
"1971-012B","THOR BURNER 2 R/B","4954","US","100.13","98.67","791","738","LARGE","0","1971-02-17",""
"1971-012A","OPS 5268 (DMSP 5A F3)","4953","US","99.98","98.61","786","730","MEDIUM","0","1971-02-17",""
"1971-011A","TANSEI 1 (MS-T1)","4952","JPN","106.00","29.67","1100","982","MEDIUM","0","1971-02-16",""
"1970-025GM","THORAD AGENA D DEB","4951","US","105.89","100.15","1049","1022","SMALL","0","1970-04-08",""
"1970-025GL","THORAD AGENA D DEB","4950","US","109.96","99.85","1393","1056","SMALL","0","1970-04-08",""
"1970-025GJ","THORAD AGENA D DEB","4948","US","106.94","99.51","1247","923","SMALL","0","1970-04-08",""
"1970-025GG","THORAD AGENA D DEB","4946","US","104.55","99.77","985","961","SMALL","0","1970-04-08",""
"1970-025GF","THORAD AGENA D DEB","4945","US","104.14","99.90","1028","881","SMALL","0","1970-04-08",""
"1970-025GD","THORAD AGENA D DEB","4943","US","109.95","99.63","1398","1051","SMALL","0","1970-04-08",""
"1970-091AK","COSMOS 375 DEB","4942","CIS","111.31","63.06","2017","557","SMALL","0","1970-10-30",""
"1969-082HJ","THORAD AGENA D DEB","4938","US","98.56","70.13","708","672","SMALL","0","1969-09-30",""
"1970-025GB","THORAD AGENA D DEB","4935","US","104.11","99.83","1001","905","SMALL","0","1970-04-08",""
"1970-025GA","THORAD AGENA D DEB","4934","US","104.96","100.00","997","989","SMALL","0","1970-04-08",""
"1970-025FY","THORAD AGENA D DEB","4932","US","103.89","99.82","967","918","SMALL","0","1970-04-08",""
"1970-025FV","THORAD AGENA D DEB","4929","US","113.94","99.70","1762","1053","SMALL","0","1970-04-08",""
"1970-025FU","THORAD AGENA D DEB","4928","US","113.26","99.73","1713","1040","MEDIUM","0","1970-04-08",""
"1971-010A","COSMOS 394","4922","CIS","94.15","65.82","490","465","LARGE","0","1971-02-09",""
"1970-025FT","THORAD AGENA D DEB","4921","US","100.83","99.72","838","759","SMALL","0","1970-04-08",""
"1970-025FS","THORAD AGENA D DEB","4920","US","106.82","99.34","1148","1011","SMALL","0","1970-04-08",""
"1970-025FR","THORAD AGENA D DEB","4919","US","102.27","100.10","899","833","SMALL","0","1970-04-08",""
"1970-025FQ","THORAD AGENA D DEB","4918","US","108.47","99.43","1280","1032","SMALL","0","1970-04-08",""
"1970-025FP","THORAD AGENA D DEB","4917","US","93.13","99.67","433","422","SMALL","0","1970-04-08",""
"1970-025FL","THORAD AGENA D DEB","4914","US","106.05","99.35","1106","981","SMALL","0","1970-04-08",""
"1970-025FK","THORAD AGENA D DEB","4913","US","102.95","99.91","998","799","SMALL","0","1970-04-08",""
"1970-025FJ","THORAD AGENA D DEB","4912","US","101.94","99.74","883","818","SMALL","0","1970-04-08",""
"1970-025FH","THORAD AGENA D DEB","4911","US","101.48","99.97","881","777","SMALL","0","1970-04-08",""
"1970-025FG","THORAD AGENA D DEB","4910","US","103.10","99.43","989","821","SMALL","0","1970-04-08",""
"1965-082SV","TITAN 3C TRANSTAGE DEB","4907","US","98.82","32.49","737","667","SMALL","0","1965-10-15",""
"1971-009B","DELTA 1 R/B","4903","US","363.64","25.52","20692","304","LARGE","0","1971-02-03",""
"1971-009A","NATO 2B","4902","NATO","1436.09","8.65","35791","35782","LARGE","0","1971-02-03",""
"1969-082HE","THORAD AGENA D DEB","4895","US","100.30","70.17","802","743","SMALL","0","1969-09-30",""
"1971-006B","ATLAS CENTAUR R/B","4882","US","652.56","27.63","36388","699","LARGE","0","1971-01-26",""
"1971-006A","INTELSAT 4-F2","4881","ITSO","1456.92","11.69","36262","36124","LARGE","0","1971-01-26",""
"1970-025FB","THORAD AGENA D DEB","4871","US","97.15","99.71","633","611","SMALL","0","1970-04-08",""
"1970-025EY","THORAD AGENA D DEB","4868","US","103.23","99.75","953","870","SMALL","0","1970-04-08",""
"1970-025EX","THORAD AGENA D DEB","4867","US","102.95","99.58","997","799","SMALL","0","1970-04-08",""
"1970-025EU","THORAD AGENA D DEB","4864","US","106.78","99.48","1113","1042","SMALL","0","1970-04-08",""
"1970-025ER","THORAD AGENA D DEB","4861","US","96.96","99.70","624","603","SMALL","0","1970-04-08",""
"1970-025EP","THORAD AGENA D DEB","4859","US","106.05","100.04","1080","1007","SMALL","0","1970-04-08",""
"1970-025EM","THORAD AGENA D DEB","4857","US","101.77","99.74","881","804","SMALL","0","1970-04-08",""
"1970-025EL","THORAD AGENA D DEB","4856","US","102.32","99.80","983","754","SMALL","0","1970-04-08",""
"1970-025EK","THORAD AGENA D DEB","4855","US","105.01","99.98","1007","983","SMALL","0","1970-04-08",""
"1970-025EJ","THORAD AGENA D DEB","4854","US","106.22","99.67","1064","1039","SMALL","0","1970-04-08",""
"1970-025EH","THORAD AGENA D DEB","4853","US","94.35","99.67","491","483","SMALL","0","1970-04-08",""
"1970-025EG","THORAD AGENA D DEB","4852","US","97.59","99.69","655","631","SMALL","0","1970-04-08",""
"1970-025EF","THORAD AGENA D DEB","4851","US","97.83","99.86","659","651","SMALL","0","1970-04-08",""
"1967-034E","OPS 0100 DEB *","4843","US","106.52","90.38","1086","1045","SMALL","0","1967-04-14",""
"1970-025EE","THORAD AGENA D DEB","4842","US","103.11","99.94","919","892","MEDIUM","0","1970-04-08",""
"1968-055D","DELTA 1 DEB","4841","US","155.09","120.78","5735","632","SMALL","0","1968-07-04",""
"1970-089T","COSMOS 374 DEB","4823","CIS","113.90","63.02","2144","667","SMALL","0","1970-10-23",""
"1970-025ED","THORAD AGENA D DEB","4822","US","102.62","99.43","927","838","MEDIUM","0","1970-04-08",""
"1970-025EC","THORAD AGENA D DEB","4821","US","106.07","99.87","1052","1037","SMALL","0","1970-04-08",""
"1970-025EB","THORAD AGENA D DEB","4820","US","100.66","99.70","808","772","SMALL","0","1970-04-08",""
"1970-025EA","THORAD AGENA D DEB","4819","US","101.86","100.09","879","814","SMALL","0","1970-04-08",""
"1970-025DZ","THORAD AGENA D DEB","4818","US","110.01","99.89","1427","1027","MEDIUM","0","1970-04-08",""
"1970-113B","SL-3 R/B","4814","CIS","93.91","81.14","483","449","LARGE","0","1970-12-18",""
